"","pamr$sd"
"ENSG00000168734.14",45.6944230216799
"ENSG00000168743.13",60.2063000326329
"ENSG00000168748.14",7.6967499783182
"ENSG00000168754.15",11.3582810184259
"ENSG00000168757.12",9.30571220826029
"ENSG00000168758.11",36.469692872483
"ENSG00000168763.16",15.5785695102216
"ENSG00000168765.17",25.2118040644815
"ENSG00000168769.14",11.7965780664946
"ENSG00000168772.11",11.869520244444
"ENSG00000168778.12",12.8816323036291
"ENSG00000168779.20",17.2235908949292
"ENSG00000168781.22",9.45304518265709
"ENSG00000168785.8",18.4333799117444
"ENSG00000168792.5",14.9925368706281
"ENSG00000168795.5",17.9484845430628
"ENSG00000168802.14",7.15836444267179
"ENSG00000168803.16",8.95328362756322
"ENSG00000168806.8",9.55410986697634
"ENSG00000168807.16",14.3534818782186
"ENSG00000168811.7",8.918954918071
"ENSG00000168813.17",13.1019237418797
"ENSG00000168818.10",12.3978003698701
"ENSG00000168824.14",18.7981205544193
"ENSG00000168826.16",9.09862745960873
"ENSG00000168827.15",15.3879550621391
"ENSG00000168828.5",7.04835822340647
"ENSG00000168830.8",8.34193962848586
"ENSG00000168843.14",10.6343016230962
"ENSG00000168872.17",8.86264006104057
"ENSG00000168874.13",21.2765428014728
"ENSG00000168875.3",27.7101881406786
"ENSG00000168876.9",13.5473904281273
"ENSG00000168878.19",6566.18011097766
"ENSG00000168883.20",33.6574101741037
"ENSG00000168884.15",27.9827321630698
"ENSG00000168887.11",19.0064461783894
"ENSG00000168890.14",24.1370587834027
"ENSG00000168894.10",94.3539087232373
"ENSG00000168899.5",204.164098743433
"ENSG00000168903.9",8.23050829391274
"ENSG00000168904.15",9.62046716921659
"ENSG00000168906.13",54.8167453682304
"ENSG00000168907.13",20.5946635507699
"ENSG00000168913.7",10.0856684688993
"ENSG00000168916.15",13.7692427226688
"ENSG00000168917.9",13.852724098847
"ENSG00000168918.14",17.2166230854189
"ENSG00000168924.15",20.8920330290262
"ENSG00000168925.12",7.26903776406151
"ENSG00000168928.13",7.2447928353024
"ENSG00000168930.13",7.85484036614127
"ENSG00000168936.11",32.5756924092727
"ENSG00000168938.6",31.9856903750124
"ENSG00000168939.12",8.02188313332092
"ENSG00000168944.17",9.71579941147148
"ENSG00000168952.15",11.4227642595725
"ENSG00000168955.4",28.4852727206757
"ENSG00000168958.20",21.2888740402923
"ENSG00000168959.14",7.02106319034434
"ENSG00000168961.17",41.9632627188931
"ENSG00000168970.22",8.76757041558751
"ENSG00000168993.15",13.5795851111343
"ENSG00000168994.14",40.665960336137
"ENSG00000168995.13",10.019666899606
"ENSG00000169006.7",9.00336334416367
"ENSG00000169016.17",12.9229503320099
"ENSG00000169018.6",22.4636112095932
"ENSG00000169019.11",25.8050856454582
"ENSG00000169020.10",21.187059892808
"ENSG00000169021.6",64.509426955142
"ENSG00000169026.13",16.7436063309258
"ENSG00000169031.20",15.3801213294004
"ENSG00000169032.10",31.1292762437887
"ENSG00000169035.12",53.6791958280623
"ENSG00000169045.17",54.4160262516921
"ENSG00000169047.5",21.5745912604393
"ENSG00000169057.24",11.7323030741317
"ENSG00000169059.12",12.5486264913747
"ENSG00000169062.15",14.0036950815782
"ENSG00000169064.13",11.0902020771271
"ENSG00000169067.4",7.77596894847645
"ENSG00000169071.15",15.2388326649877
"ENSG00000169083.18",10.433156302888
"ENSG00000169084.15",18.6572920617591
"ENSG00000169084.15_PAR_Y",6.88740303302543
"ENSG00000169085.13",7.10273947947108
"ENSG00000169087.11",10.619797211788
"ENSG00000169093.16",20.5370044672099
"ENSG00000169093.16_PAR_Y",6.88740303302543
"ENSG00000169100.14",607.023849601549
"ENSG00000169100.14_PAR_Y",6.88740303302543
"ENSG00000169105.8",33.7994918842996
"ENSG00000169116.11",127.903498744908
"ENSG00000169118.18",11.5899029961507
"ENSG00000169122.11",11.8816620747942
"ENSG00000169126.16",11.4078188641497
"ENSG00000169129.15",25.9569479690827
"ENSG00000169131.13",13.1949774202073
"ENSG00000169136.12",105.319332147576
"ENSG00000169139.12",19.0334466471893
"ENSG00000169154.7",7.03977397073669
"ENSG00000169155.10",12.2307307570377
"ENSG00000169169.15",13.3053835050196
"ENSG00000169174.11",34.6874682756953
"ENSG00000169180.12",51.337769178926
"ENSG00000169181.13",7.16782868553468
"ENSG00000169184.6",16.7523138857705
"ENSG00000169188.5",25.126080276002
"ENSG00000169189.17",21.2406722760536
"ENSG00000169193.12",11.9829407614121
"ENSG00000169194.9",7.23129197926824
"ENSG00000169203.16",7.29230318519275
"ENSG00000169208.3",6.92917350385781
"ENSG00000169213.7",15.6289694041105
"ENSG00000169214.4",6.95067896171828
"ENSG00000169217.9",32.7714655978769
"ENSG00000169218.14",12.9697640318061
"ENSG00000169220.18",18.9106509924388
"ENSG00000169221.14",20.7311846388668
"ENSG00000169223.15",122.826035006702
"ENSG00000169224.13",7.69773659836814
"ENSG00000169228.14",9.15322487717608
"ENSG00000169230.10",21.4589665074486
"ENSG00000169231.13",14.1382812487722
"ENSG00000169239.13",9.02245634803484
"ENSG00000169241.19",82.491498149107
"ENSG00000169242.12",188.801179384181
"ENSG00000169245.6",218.431799313163
"ENSG00000169246.16",7.67010239680829
"ENSG00000169247.14",7.18760498811294
"ENSG00000169248.13",48.9450369984888
"ENSG00000169249.13",15.4924455348438
"ENSG00000169251.13",30.0365549909937
"ENSG00000169252.6",20.0228717017331
"ENSG00000169255.15",14.2890255039616
"ENSG00000169258.7",14.9661933486895
"ENSG00000169271.3",21.2087761544752
"ENSG00000169282.18",8.61467751511184
"ENSG00000169288.18",24.0735110688152
"ENSG00000169291.10",16.1479354847201
"ENSG00000169297.8",47.7801266923703
"ENSG00000169299.14",34.4816251590184
"ENSG00000169302.16",14.8056994324024
"ENSG00000169306.10",7.06356803250074
"ENSG00000169313.10",10.3988441647332
"ENSG00000169314.15",11.4164710411738
"ENSG00000169327.5",6.93030033032216
"ENSG00000169330.9",7.64569442671724
"ENSG00000169340.10",7.01930325391542
"ENSG00000169344.15",7.52895964937148
"ENSG00000169347.17",32.9605792401042
"ENSG00000169359.16",11.1483912210953
"ENSG00000169371.14",10.3733053325902
"ENSG00000169372.13",14.6992165101627
"ENSG00000169375.16",15.9811812576955
"ENSG00000169379.16",14.519811925781
"ENSG00000169385.3",13.7341970284739
"ENSG00000169393.9",6.99324741848317
"ENSG00000169397.3",7.48218410497009
"ENSG00000169398.19",22.8475468872718
"ENSG00000169402.15",7.10016976244056
"ENSG00000169403.12",29.6543549661337
"ENSG00000169410.10",13.7910558753853
"ENSG00000169413.3",44.2228913622063
"ENSG00000169418.10",17.2412093034829
"ENSG00000169427.8",9.09868890298988
"ENSG00000169429.11",365.003892861006
"ENSG00000169432.18",12.6496325797049
"ENSG00000169435.14",22.8742392166704
"ENSG00000169436.17",18.5094862577222
"ENSG00000169439.12",57.6312967797282
"ENSG00000169442.9",133.01787720532
"ENSG00000169446.5",22.9467408939479
"ENSG00000169469.9",1051.85836205654
"ENSG00000169474.4",1146.85096096822
"ENSG00000169484.4",6.95820351635417
"ENSG00000169488.6",6.92859443981429
"ENSG00000169490.17",46.3064161783453
"ENSG00000169495.5",10.804811118345
"ENSG00000169499.15",23.3144503042019
"ENSG00000169504.15",90.4699656606379
"ENSG00000169507.9",32.0044855936367
"ENSG00000169508.7",40.8212889484337
"ENSG00000169509.6",38.7739601314737
"ENSG00000169515.8",31.284916323972
"ENSG00000169519.21",9.11762802299864
"ENSG00000169548.3",8.48676993184265
"ENSG00000169550.14",27.6385402140572
"ENSG00000169551.13",9.15812328043761
"ENSG00000169554.22",13.1496231557282
"ENSG00000169562.13",24.1089675212985
"ENSG00000169564.7",10.8218652448748
"ENSG00000169567.13",44.2418264613474
"ENSG00000169570.10",9.47581630726393
"ENSG00000169575.5",7.03888665626254
"ENSG00000169583.13",70.4369560796969
"ENSG00000169592.15",15.1099630494539
"ENSG00000169594.13",29.0807787776202
"ENSG00000169598.17",9.3882505805374
"ENSG00000169599.13",27.2398174525937
"ENSG00000169604.20",70.3263243443157
"ENSG00000169605.7",13.0139307544113
"ENSG00000169607.13",12.8614847381936
"ENSG00000169609.14",8.7172441505871
"ENSG00000169612.4",10.2881106883226
"ENSG00000169618.7",9.12656092672193
"ENSG00000169621.10",8.06333464782106
"ENSG00000169627.9",7.71585719058291
"ENSG00000169629.12",7.21548907491229
"ENSG00000169635.10",13.6779281557488
"ENSG00000169641.13",14.8074791647827
"ENSG00000169660.17",18.7270068931226
"ENSG00000169676.6",8.77417709656679
"ENSG00000169679.15",18.9575656436415
"ENSG00000169682.18",7.39347821009111
"ENSG00000169683.8",20.2030647439202
"ENSG00000169684.13",10.6044894595472
"ENSG00000169688.11",7.01560931924068
"ENSG00000169689.15",66.8823452874919
"ENSG00000169692.13",132.615073312742
"ENSG00000169696.16",17.013915798722
"ENSG00000169704.5",7.58154216452166
"ENSG00000169710.9",147.403093712693
"ENSG00000169714.17",139.004837176039
"ENSG00000169715.15",162.841698687572
"ENSG00000169717.7",7.03328245945694
"ENSG00000169718.18",35.2229759881772
"ENSG00000169727.12",30.8747886604247
"ENSG00000169733.12",20.7244095644578
"ENSG00000169738.8",68.2118254098268
"ENSG00000169740.14",27.4475658332212
"ENSG00000169744.13",15.7722386243271
"ENSG00000169750.9",46.8565997009767
"ENSG00000169752.17",8.86232621541201
"ENSG00000169756.16",21.6664715085296
"ENSG00000169758.13",8.15271640122095
"ENSG00000169760.17",8.6824464721468
"ENSG00000169762.17",14.8904571560568
"ENSG00000169763.15",6.88884619619952
"ENSG00000169764.16",36.0163763533096
"ENSG00000169777.6",6.986006156317
"ENSG00000169783.13",15.0761426601176
"ENSG00000169789.10",6.90805785944811
"ENSG00000169800.14",6.91586882316573
"ENSG00000169807.10",6.88821679427789
"ENSG00000169813.16",106.178563221993
"ENSG00000169814.16",9.02869482640059
"ENSG00000169826.8",22.5267239618004
"ENSG00000169836.5",8.14494668051807
"ENSG00000169840.5",7.31479603285853
"ENSG00000169851.15",18.9624823613757
"ENSG00000169855.20",31.0217658529095
"ENSG00000169856.9",9.95698036719627
"ENSG00000169857.9",11.4648345412414
"ENSG00000169860.7",26.7981818307657
"ENSG00000169862.19",18.1841290872889
"ENSG00000169871.13",20.1484974295069
"ENSG00000169876.14",10.2592528012976
"ENSG00000169877.10",7.71375159803833
"ENSG00000169884.14",14.0617926338264
"ENSG00000169885.10",8.12452562901713
"ENSG00000169891.18",11.3294298994108
"ENSG00000169894.18",33.8400054306731
"ENSG00000169895.6",25.32776249642
"ENSG00000169896.18",25.6521566524898
"ENSG00000169900.8",17.9742299834043
"ENSG00000169902.15",29.0617408725619
"ENSG00000169903.7",325.189866980466
"ENSG00000169905.13",15.9461183464526
"ENSG00000169906.5",15.363743059608
"ENSG00000169908.12",337.4459949019
"ENSG00000169914.6",12.3604754648267
"ENSG00000169918.10",7.28666301446643
"ENSG00000169919.17",50.7544068226669
"ENSG00000169925.17",16.2380484699172
"ENSG00000169926.11",28.6498171635485
"ENSG00000169933.16",7.27279454668722
"ENSG00000169946.14",9.42609270686324
"ENSG00000169951.10",13.1425661119788
"ENSG00000169953.12",6.89287026766118
"ENSG00000169955.7",11.3210468415139
"ENSG00000169957.10",37.3040921024755
"ENSG00000169962.5",12.3228357908709
"ENSG00000169964.8",12.6215661565762
"ENSG00000169967.16",18.2889988115242
"ENSG00000169972.12",13.8925885085974
"ENSG00000169976.7",149.853214226126
"ENSG00000169981.11",10.3446749486277
"ENSG00000169989.3",7.59348697984814
"ENSG00000169991.11",32.5106909285293
"ENSG00000169992.10",19.0674660697564
"ENSG00000169994.18",9.1306193601206
"ENSG00000170004.17",37.5455466318661
"ENSG00000170006.12",13.4630520956845
"ENSG00000170011.14",8.64061245902142
"ENSG00000170017.12",89.7963520155442
"ENSG00000170027.7",136.287702177678
"ENSG00000170035.16",37.3948044981765
"ENSG00000170037.14",18.3912849786721
"ENSG00000170043.12",54.938874051998
"ENSG00000170044.8",41.7874777638242
"ENSG00000170049.9",8.36211043086268
"ENSG00000170054.16",9.03919465600444
"ENSG00000170074.19",7.82620955764118
"ENSG00000170075.9",8.29590197546232
"ENSG00000170085.18",10.7934320969717
"ENSG00000170088.14",10.7375284491759
"ENSG00000170091.11",29.7250686839645
"ENSG00000170092.14",8.70609166189717
"ENSG00000170099.6",17.4831779168624
"ENSG00000170100.14",8.54549273861632
"ENSG00000170113.16",14.2129575525852
"ENSG00000170122.5",7.56680271077806
"ENSG00000170128.5",8.31482026997485
"ENSG00000170142.12",15.5539362450403
"ENSG00000170144.21",66.2649644740217
"ENSG00000170145.5",16.7612941129127
"ENSG00000170152.5",6.88740303302543
"ENSG00000170153.11",12.0238576411068
"ENSG00000170160.17",7.37203086217643
"ENSG00000170162.14",9.28740426748937
"ENSG00000170166.6",13.6820666591946
"ENSG00000170175.11",13.6072570722524
"ENSG00000170178.7",7.62530132528839
"ENSG00000170180.22",6.94430735572672
"ENSG00000170185.10",14.2167624233818
"ENSG00000170190.16",28.5502912055732
"ENSG00000170191.5",11.7703948330995
"ENSG00000170209.5",9.24308239387442
"ENSG00000170214.5",9.62223755597135
"ENSG00000170222.12",10.4752795356923
"ENSG00000170231.16",33.2885276001935
"ENSG00000170234.13",11.0489953135166
"ENSG00000170236.16",7.52463303107775
"ENSG00000170242.19",13.0765643617582
"ENSG00000170248.15",23.2354044501857
"ENSG00000170255.7",7.30738091554731
"ENSG00000170260.9",16.6260618365969
"ENSG00000170262.13",7.10509762021001
"ENSG00000170264.13",10.6560524371639
"ENSG00000170265.12",23.0763312232823
"ENSG00000170266.16",30.3189281940277
"ENSG00000170270.5",24.2094701757044
"ENSG00000170271.11",36.9950830001159
"ENSG00000170275.15",39.7401987976352
"ENSG00000170276.6",6.95027334828241
"ENSG00000170279.3",7.29156201560364
"ENSG00000170289.12",7.51950269762655
"ENSG00000170290.4",8.89379284683625
"ENSG00000170291.15",20.1683240827167
"ENSG00000170293.9",26.0788453645895
"ENSG00000170296.10",7.15414784500965
"ENSG00000170298.15",9.48239059325141
"ENSG00000170310.15",14.6794429350618
"ENSG00000170312.16",35.7113773566495
"ENSG00000170315.14",129.807212616966
"ENSG00000170322.14",17.7185927482339
"ENSG00000170323.9",166.952479327457
"ENSG00000170324.21",7.66823764194596
"ENSG00000170325.15",9.53670923793631
"ENSG00000170340.11",40.0246014400739
"ENSG00000170345.10",481.329943601626
"ENSG00000170348.9",96.4201058275976
"ENSG00000170364.12",12.0407831550172
"ENSG00000170365.10",17.4496997667683
"ENSG00000170367.5",10.346715819889
"ENSG00000170369.4",24.9555244752847
"ENSG00000170370.12",15.3384657455596
"ENSG00000170373.8",373.724918559777
"ENSG00000170374.6",8.87939563340558
"ENSG00000170379.20",9.20533300434745
"ENSG00000170381.14",13.1404128416302
"ENSG00000170382.12",12.9168807797149
"ENSG00000170385.10",24.0226585880799
"ENSG00000170390.16",11.0038720785651
"ENSG00000170396.9",10.2968196916188
"ENSG00000170412.18",34.7770945006876
"ENSG00000170417.16",9.31812974898619
"ENSG00000170419.11",7.28366081525882
"ENSG00000170421.12",354.679909983599
"ENSG00000170423.13",13.3365110148186
"ENSG00000170425.3",19.9287284679934
"ENSG00000170426.2",12.8091012034983
"ENSG00000170430.10",13.4474637981655
"ENSG00000170439.7",44.8894640345543
"ENSG00000170442.12",33.8608592974781
"ENSG00000170445.16",10.6024819247006
"ENSG00000170448.12",11.8975351721172
"ENSG00000170454.6",78.0566901195046
"ENSG00000170456.16",10.5364095146669
"ENSG00000170458.14",155.053817401957
"ENSG00000170464.10",9.29895395209937
"ENSG00000170465.10",203.793190775656
"ENSG00000170468.8",13.6197207927956
"ENSG00000170469.11",10.7659997553184
"ENSG00000170471.15",16.6307969210464
"ENSG00000170473.17",22.8347832417221
"ENSG00000170476.16",68.6476431105915
"ENSG00000170477.13",415.349167928201
"ENSG00000170482.17",9.04916247625833
"ENSG00000170484.10",9.18566477710072
"ENSG00000170485.17",11.1336331855635
"ENSG00000170486.11",7.92027414256259
"ENSG00000170498.9",16.2294344462207
"ENSG00000170500.13",11.25434707318
"ENSG00000170502.13",19.6146274942077
"ENSG00000170509.12",25.9486555397967
"ENSG00000170515.14",40.8393944854793
"ENSG00000170516.17",25.2673773234585
"ENSG00000170522.10",16.3804307934411
"ENSG00000170523.3",10.1515434191822
"ENSG00000170525.21",66.1477833177571
"ENSG00000170537.13",9.87460249514552
"ENSG00000170540.15",88.7474021529785
"ENSG00000170542.6",36.6862716000246
"ENSG00000170545.17",20.2145912041355
"ENSG00000170549.4",17.4967700748993
"ENSG00000170558.10",18.405672280306
"ENSG00000170561.13",42.4618460829725
"ENSG00000170571.12",48.0976028781253
"ENSG00000170577.8",35.3272398216601
"ENSG00000170579.17",9.4877722874555
"ENSG00000170581.14",45.3925621942509
"ENSG00000170584.11",10.3233846720688
"ENSG00000170604.5",27.1942290544245
"ENSG00000170605.6",6.93052442847693
"ENSG00000170606.15",39.599752354611
"ENSG00000170608.3",27.5496637638055
"ENSG00000170613.4",6.91568143295254
"ENSG00000170615.15",8.26738360614751
"ENSG00000170619.10",21.4992105966113
"ENSG00000170624.13",9.72132412881565
"ENSG00000170627.11",26.7931919471938
"ENSG00000170631.15",10.0067634550812
"ENSG00000170632.14",18.585804208762
"ENSG00000170633.16",14.6265529221033
"ENSG00000170634.13",9.53606495126483
"ENSG00000170638.10",27.3711542839502
"ENSG00000170653.19",11.8613655554017
"ENSG00000170667.15",7.39590928893317
"ENSG00000170677.6",15.4894922077663
"ENSG00000170681.7",8.17804086280681
"ENSG00000170683.6",6.97678832991519
"ENSG00000170684.9",12.9111923735439
"ENSG00000170689.10",69.5995693394956
"ENSG00000170703.15",8.29366855093789
"ENSG00000170734.12",11.6545401887314
"ENSG00000170743.17",8.44556738357381
"ENSG00000170745.12",44.2018817207827
"ENSG00000170748.7",6.95233273412222
"ENSG00000170759.11",56.4728074585079
"ENSG00000170775.3",12.730650115241
"ENSG00000170776.22",23.0344068763951
"ENSG00000170777.10",6.97817423554459
"ENSG00000170779.11",33.9053157114526
"ENSG00000170782.3",7.08770388689974
"ENSG00000170786.12",57.9213173113334
"ENSG00000170788.14",7.52538475507386
"ENSG00000170790.5",7.13115338044498
"ENSG00000170791.18",18.607131255824
"ENSG00000170801.10",71.984067524136
"ENSG00000170802.16",17.627998869672
"ENSG00000170807.12",7.02187832458976
"ENSG00000170819.5",7.99835891181202
"ENSG00000170820.12",6.96428393222324
"ENSG00000170832.13",15.7040324080698
"ENSG00000170835.16",109.164487659537
"ENSG00000170836.12",12.0928776499147
"ENSG00000170837.3",13.5931193135048
"ENSG00000170846.17",14.4559237523062
"ENSG00000170848.16",10.3372372653858
"ENSG00000170852.11",23.4296985492187
"ENSG00000170854.18",12.8161305502431
"ENSG00000170855.4",30.7478857054952
"ENSG00000170860.4",20.3256187280714
"ENSG00000170871.12",16.7906935039921
"ENSG00000170873.19",22.106747213152
"ENSG00000170876.8",46.2437911896492
"ENSG00000170881.5",28.4025200825006
"ENSG00000170889.14",253.857726619314
"ENSG00000170890.14",49.2614226020552
"ENSG00000170891.11",21.1426932206585
"ENSG00000170892.12",27.1690328009837
"ENSG00000170893.4",12.533626027099
"ENSG00000170899.11",71.0367566771198
"ENSG00000170903.11",13.7273373709617
"ENSG00000170906.16",26.2551702969564
"ENSG00000170909.13",25.061271702366
"ENSG00000170915.9",15.7566242478378
"ENSG00000170917.14",7.39906965473125
"ENSG00000170920.2",6.9559698553333
"ENSG00000170921.15",15.7820494667357
"ENSG00000170923.3",6.9312357437658
"ENSG00000170925.3",9.64779176873068
"ENSG00000170927.15",8.06281364780265
"ENSG00000170929.6",6.9406769892188
"ENSG00000170935.8",7.0983400612232
"ENSG00000170946.15",8.65123785191852
"ENSG00000170948.3",6.94624126391926
"ENSG00000170949.17",12.6124777689464
"ENSG00000170950.6",6.96821301481815
"ENSG00000170953.3",6.96668256336255
"ENSG00000170954.11",10.5425223894879
"ENSG00000170955.10",16.3165955363109
"ENSG00000170956.17",7.8438171889815
"ENSG00000170959.14",7.73347946135985
"ENSG00000170961.7",21.5843052402477
"ENSG00000170962.13",15.4119693476825
"ENSG00000170965.10",12.2430670135177
"ENSG00000170967.5",7.07405442778954
"ENSG00000170989.10",25.4106254288867
"ENSG00000171004.18",35.1483792873974
"ENSG00000171014.2",6.93849289902479
"ENSG00000171016.13",10.2712681162621
"ENSG00000171017.11",7.58111801440566
"ENSG00000171033.13",20.3494793457535
"ENSG00000171044.11",8.03241263134916
"ENSG00000171045.16",21.2647069156492
"ENSG00000171049.9",16.1248125226753
"ENSG00000171051.9",31.7947812604638
"ENSG00000171053.10",7.0039224996697
"ENSG00000171054.8",7.72198108923904
"ENSG00000171055.15",13.4235399297936
"ENSG00000171056.8",20.8547871525779
"ENSG00000171060.11",7.28814216852645
"ENSG00000171067.11",32.1711933176315
"ENSG00000171094.18",8.77242011374403
"ENSG00000171097.14",7.09807570285082
"ENSG00000171100.15",13.3451504569784
"ENSG00000171102.14",17.257784549023
"ENSG00000171103.11",14.7539584860557
"ENSG00000171105.14",21.0573145815519
"ENSG00000171109.19",31.1705634712203
"ENSG00000171115.4",20.7572101824835
"ENSG00000171116.7",6.97005328532532
"ENSG00000171119.2",12.3428711026428
"ENSG00000171121.16",8.12121388166853
"ENSG00000171124.13",35.334678763753
"ENSG00000171126.8",8.68133216106208
"ENSG00000171130.18",16.6776975075779
"ENSG00000171132.14",11.3134450385472
"ENSG00000171133.3",6.98119587284507
"ENSG00000171135.15",31.8360499147523
"ENSG00000171136.7",7.5612148485035
"ENSG00000171148.13",28.1972271725681
"ENSG00000171150.9",12.8580857031414
"ENSG00000171155.8",29.4794619545589
"ENSG00000171159.5",45.6634494373483
"ENSG00000171160.18",11.6921019529929
"ENSG00000171161.13",22.9318890519847
"ENSG00000171163.16",23.0188282409263
"ENSG00000171169.9",10.4813552645462
"ENSG00000171174.15",10.3271591315134
"ENSG00000171180.3",6.92258533651631
"ENSG00000171189.17",8.77025575161037
"ENSG00000171195.11",14.1314287895128
"ENSG00000171199.11",8.31971152760573
"ENSG00000171201.12",12.3600611067988
"ENSG00000171202.7",27.6466097897644
"ENSG00000171204.13",26.7373911556362
"ENSG00000171206.15",53.1242404583371
"ENSG00000171208.10",17.3313362557674
"ENSG00000171209.3",355.544663223038
"ENSG00000171217.5",13.2606203253355
"ENSG00000171219.9",20.5208075014319
"ENSG00000171222.10",44.9659993798243
"ENSG00000171223.6",254.410084869653
"ENSG00000171224.9",25.306112529678
"ENSG00000171227.7",36.5060016394353
"ENSG00000171234.14",23.1165000734043
"ENSG00000171236.10",60.8327991282801
"ENSG00000171241.9",12.0288180566396
"ENSG00000171243.8",54.0113681017344
"ENSG00000171246.6",59.8861287330687
"ENSG00000171262.11",14.8287727637858
"ENSG00000171291.8",9.42981124490522
"ENSG00000171295.13",13.1581182975521
"ENSG00000171298.13",81.8970664772734
"ENSG00000171302.17",44.9933711192518
"ENSG00000171303.7",20.9453910460055
"ENSG00000171307.19",28.9794115423238
"ENSG00000171310.11",24.8857800081806
"ENSG00000171311.13",13.8568543006583
"ENSG00000171314.9",46.7587619819878
"ENSG00000171316.12",13.6339148695963
"ENSG00000171320.15",9.45885534850041
"ENSG00000171345.13",1437.49072593483
"ENSG00000171346.16",541.816816539288
"ENSG00000171357.6",7.93927498675222
"ENSG00000171360.4",11.0739720282622
"ENSG00000171365.17",10.6673132539751
"ENSG00000171368.12",21.2838581080797
"ENSG00000171385.10",11.3335891937138
"ENSG00000171388.12",32.6768697290269
"ENSG00000171396.12",7.01201012822883
"ENSG00000171401.15",880.573668934566
"ENSG00000171402.15",15.9980385426005
"ENSG00000171403.10",10.7390980751521
"ENSG00000171405.12",9.23427481441081
"ENSG00000171408.14",9.4249456108673
"ENSG00000171421.13",44.9097667496225
"ENSG00000171425.10",29.1734781183627
"ENSG00000171428.15",11.3327048488198
"ENSG00000171431.4",117.70289910464
"ENSG00000171433.12",9.63981804387708
"ENSG00000171435.14",7.94316747612647
"ENSG00000171443.7",27.560892667994
"ENSG00000171444.18",14.9273263993709
"ENSG00000171446.7",10.5386018137671
"ENSG00000171448.9",10.6925887856044
"ENSG00000171450.6",15.2812286317243
"ENSG00000171451.14",9.89077759840811
"ENSG00000171453.20",14.5062177248435
"ENSG00000171456.20",19.3750847273572
"ENSG00000171459.4",7.11965904204948
"ENSG00000171462.15",20.6942821436175
"ENSG00000171466.10",10.6817172531683
"ENSG00000171467.16",15.2781357470484
"ENSG00000171469.11",14.3554303037925
"ENSG00000171475.14",23.1218716411386
"ENSG00000171476.22",173.607987849191
"ENSG00000171478.7",6.9539265617639
"ENSG00000171481.4",6.99091292966009
"ENSG00000171487.15",7.97287359460372
"ENSG00000171488.15",10.7076648183691
"ENSG00000171489.10",6.9634278940826
"ENSG00000171490.13",45.9263817277611
"ENSG00000171492.14",22.3893535488144
"ENSG00000171495.17",7.04671683212354
"ENSG00000171496.4",7.18038397568722
"ENSG00000171497.5",19.6840571234883
"ENSG00000171501.10",7.41977782421428
"ENSG00000171502.15",8.59741188708853
"ENSG00000171503.12",11.4107984362191
"ENSG00000171505.5",7.17927770397668
"ENSG00000171509.16",10.1791769542645
"ENSG00000171517.6",24.0858597734922
"ENSG00000171522.6",21.7297416905805
"ENSG00000171530.15",34.5950976867665
"ENSG00000171532.5",7.40466024723726
"ENSG00000171533.11",11.5735530006592
"ENSG00000171540.8",7.14429166031201
"ENSG00000171551.12",33.9070505668268
"ENSG00000171552.14",57.5156892796529
"ENSG00000171557.17",1129.14375667299
"ENSG00000171560.16",931.185163355641
"ENSG00000171561.4",6.92409853371371
"ENSG00000171564.12",528.259674634611
"ENSG00000171566.12",21.5407978365896
"ENSG00000171570.11",6.88740303302543
"ENSG00000171574.18",10.4333702874537
"ENSG00000171587.15",7.53721201703022
"ENSG00000171595.14",13.7747316268206
"ENSG00000171596.7",8.47625261971466
"ENSG00000171603.18",147.891088342019
"ENSG00000171604.12",29.1353801074133
"ENSG00000171606.18",11.9038309864738
"ENSG00000171608.16",18.6512438719223
"ENSG00000171611.10",8.4068116818725
"ENSG00000171612.7",13.7902932715021
"ENSG00000171617.14",34.3292430313464
"ENSG00000171621.14",43.5017603909812
"ENSG00000171631.15",23.271859916183
"ENSG00000171634.18",17.2958250162885
"ENSG00000171643.14",7.66369568453219
"ENSG00000171649.12",10.4788256634415
"ENSG00000171657.6",9.97085525702264
"ENSG00000171659.15",20.5316418029662
"ENSG00000171680.23",16.2255422083784
"ENSG00000171681.12",20.1818091630845
"ENSG00000171695.10",8.17792441426295
"ENSG00000171700.14",22.4188471653353
"ENSG00000171703.17",15.6703996848616
"ENSG00000171711.3",59.1971099326632
"ENSG00000171714.12",8.8299821065919
"ENSG00000171720.10",18.1344375152389
"ENSG00000171722.13",7.88695540278396
"ENSG00000171723.16",12.26103049668
"ENSG00000171724.3",10.2191201380305
"ENSG00000171729.14",28.7362445622518
"ENSG00000171735.19",11.2921741365687
"ENSG00000171747.9",224.973338070722
"ENSG00000171757.17",8.76794523254619
"ENSG00000171759.10",16.5945504301927
"ENSG00000171763.20",11.8655270258612
"ENSG00000171766.17",17.1274615541173
"ENSG00000171772.17",7.18163852033559
"ENSG00000171773.3",6.92694533649746
"ENSG00000171777.16",8.83085242136067
"ENSG00000171786.6",7.2129591759456
"ENSG00000171790.15",7.92154238374905
"ENSG00000171791.14",20.1814685592867
"ENSG00000171792.11",31.8646915518908
"ENSG00000171793.16",15.7800026206549
"ENSG00000171794.4",7.27939353493972
"ENSG00000171798.18",12.5575360498011
"ENSG00000171804.11",8.13366636181781
"ENSG00000171806.12",13.885348084174
"ENSG00000171811.14",8.81259529652274
"ENSG00000171812.13",30.9951345814532
"ENSG00000171813.14",23.5790876365899
